"cell_tower_id1","cell_tower_id2","source1_name","source2_name","district1","district2","latitude1","latitude2","longitude1","longitude2","nearest_precip_station","distance","nearest_precip_lat","nearest_precip_long","id_1","id_2"
"AN0185","AN0014","Ranpathwila_Hutch-AN0185-18G/1724-23-ODU-1(RTNRF-1)","Kahatadasdigiliya_Town_Dialog-AN0014-18G/1724-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.637222,8.426944,80.400278,80.698333,434130,8.50430620264759E-05,8.983,79.917,614,2273
"CM0825","CM0060","Masjid_Rd-CM0825-23G/1699-23-ODU-1(RTNRF-1)","Maligawatta-CM0060-23G/1699-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.93197,6.93677,79.8639,79.8725,434440,0.000624806330781,7.333,80.633,615,2274
"AM0140","AM0098","Dorakumbura-AM0140-18G/1736-23-ODU-1(RTNRF-1)","Holike_Suntel-AM0098-18G/1736-23-ODU-1(RTNRF-1)","Ampara","Ampara",7.344067,7.37769,81.306322,81.2613,434750,0.001104475944872,6.883,81.833,616,2275
"GM0147","GM0285","Kotugoda-GM0147-18G/868-23-ODU-1(RTNRF-1)","Madelgamuwa-GM0285-18G/868-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.1232,7.11833,79.9279,79.9533,434730,0.000301261950915,6.967,80.767,617,2276
"CM0050","CM0903","Kolonnawa-CM0050-23G/862-23-ODU-1(RTNRF-1)","Uswatta_Rd-CM0903-23G/862-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.93378,6.95125,79.8875,79.8949,434660,7.72331432057393E-05,6.9,79.867,618,2277
"CM0050","CM0903","Kolonnawa-CM0050-23G/862-24-ODU-1(RTNRF-1)","Uswatta_Rd-CM0903-23G/862-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.93378,6.95125,79.8875,79.8949,434660,7.72331432057393E-05,6.9,79.867,619,2278
"CM0761","CM0871","Empire_Ind-CM0761-26G/834-23-ODU-1(RTNRF-1)","Arts_Theatre_Ind-CM0871-26G/834-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.919167,6.910833,79.8575,79.863333,434660,4.88378262653979E-05,6.9,79.867,620,2279
"JA0127","JA0038","Chundukkuli_Town-JA0127-26G/1328-23-ODU-1(RTNRF-1)","Kareiyu-JA0038-26G/1328-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.658639,9.655278,80.020833,80.020833,434040,4.75577244688558E-05,9.65,80.017,621,2280
"KU0013","KU0015","Panala_SLT-KU0013-15G/940-23-ODU-1(RTNRF-1)","Sandalankawa_DBN-KU0015-15G/940-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.32288,7.30633,80.018,79.9528,434360,0.001848684682826,7.706,81.679,622,2281
"KU0013","KU0015","Panala_SLT-KU0013-15G/940-24-ODU-1(RTNRF-1)","Sandalankawa_DBN-KU0015-15G/940-24-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.32288,7.30633,80.018,79.9528,434360,0.001848684682826,7.706,81.679,623,2282
"AN0045","AN0157","Nochchiyagama Town Dialog-AN0045-15G/980-23-ODU-1(RTNRF-1)","Pahamunegama-AN0157-15G/980-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.256944,8.24,80.198611,80.256944,434220,0.00263857015853,8.117,80.467,624,2283
"CM1119","CM0017","Kalalgoda_Reloc-CM1119-23G/1475-23-ODU-1(RTNRF-1)","Depanama-CM0017-23G/1475-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.86845,6.85811,79.9419,79.9427,434240,0.000234301169736,8.033,79.833,625,2284
"CM1119","CM0017","Kalalgoda_Reloc-CM1119-23G/1475-24-ODU-1(RTNRF-1)","Depanama-CM0017-23G/1475-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.86845,6.85811,79.9419,79.9427,434240,0.000234301169736,8.033,79.833,626,2285
"CM0127","CM0265","Battaramulla-CM0127-26G/1275-23-ODU-1(RTNRF-1)","Waters_Edge_Ind-CM0265-26G/1275-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.90607,6.91036,79.9149,79.9159,434670,0.000116034415985,6.822,79.886,627,2286
"CM0127","CM0265","Battaramulla-CM0127-26G/1275-24-ODU-1(RTNRF-1)","Waters_Edge_Ind-CM0265-26G/1275-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.90607,6.91036,79.9149,79.9159,434670,0.000116034415985,6.822,79.886,628,2287
"CM0134","CM1450","Dehiwala Dialog-CM0134-26G/1479-23-ODU-1(RTNRF-1)","Sumanaratna_Mw-CM1450-26G/1479-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.854167,6.862778,79.870833,79.875278,434660,0.000342944855089,6.9,79.867,629,2288
"GM0692","GM0107","HAGGALLA-GM0692-23G/1648-23-ODU-1(RTNRF-1)","WATHUPITIWALA-GM0107-23G/1648-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.128778,7.12553,80.126028,80.1125,434440,0.004243987567364,7.333,80.633,630,2289
"CM0193","CM0969","Gothatuwa-CM0193-26G/771-23-ODU-1(RTNRF-1)","Elhena_Mawatha_Mobitel-CM0969-26G/771-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.922778,6.92013,79.913889,79.9111,434660,0.000285639179334,6.9,79.867,631,2290
"CM0193","CM0969","Gothatuwa-CM0193-26G/771-24-ODU-1(RTNRF-1)","Elhena_Mawatha_Mobitel-CM0969-26G/771-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.922778,6.92013,79.913889,79.9111,434660,0.000285639179334,6.9,79.867,632,2291
"JA0042","JA0112","Punnalaikkadduvan-JA0042-18G/739-23-ODU-1(RTNRF-1)","Puttur_Town-JA0112-18G/739-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.75005,9.74867,80.0613,80.1034,434000,0.018961706975052,9.8,80.067,633,2292
"JA0042","JA0112","Punnalaikkadduvan-JA0042-18G/739-24-ODU-1(RTNRF-1)","Puttur_Town-JA0112-18G/739-24-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.75005,9.74867,80.0613,80.1034,434000,0.018961706975052,9.8,80.067,634,2293
"VA0002","VA0015","VAVNIYA_TOWN-VA0002-18G/1715-23-ODU-1(RTNRF-1)","VEPPANKULAM_VAVNIYA-VA0015-18G/1715-23-ODU-1(RTNRF-1)","Vavnia","Vavnia",8.7518,8.766389,80.4976,80.4725,434150,8.60588000976598E-06,8.75,80.5,635,2294
"CM0277","CM0421","Dematagoda__North-CM0277-26G/1226-23-ODU-1(RTNRF-1)","Mahawela_Gardens-CM0421-26G/1226-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.93469,6.93997,79.8784,79.8806,434660,3.80987409293988E-05,6.9,79.867,636,2295
"CM0277","CM0421","Dematagoda__North-CM0277-26G/1226-25-ODU-1(RTNRF-1)","Mahawela_Gardens-CM0421-26G/1226-25-ODU-1(RTNRF-1)","Colombo","Colombo",6.93469,6.93997,79.8784,79.8806,434660,3.80987409293988E-05,6.9,79.867,637,2296
"KU0058","KU0203","Malkaduwawa-KU0058-23G/941-23-ODU-1(RTNRF-1)","Wilgoda-KU0203-23G/941-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.49281,7.48935,80.33,80.347,434410,0.001112732574181,7.467,80.367,638,2297
"KU0058","KU0203","Malkaduwawa-KU0058-23G/941-24-ODU-1(RTNRF-1)","Wilgoda-KU0203-23G/941-24-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.49281,7.48935,80.33,80.347,434410,0.001112732574181,7.467,80.367,639,2298
"GM0118","GM0469","Malwana-GM0118-23G/789-23-ODU-1(RTNRF-1)","Dekatana_East-GM0469-23G/789-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.95196,6.971667,80.0225,80.055833,434440,0.000419958710592,7.333,80.633,640,2299
"PU0071","PU0010","Kottanitivu-PU0071-18G/1442-23-ODU-1(RTNRF-1)","Mundal-PU0010-18G/1442-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.84951,7.81758,79.7903,79.8247,434730,0.000319759518293,6.967,80.767,641,2300
"JA0041","JA0014","Urumpirai-JA0041-18G/1164-23-ODU-1(RTNRF-1)","Kokuwil-JA0014-18G/1164-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.71544,9.71101,80.0429,80.019,434040,0.00405910719263,9.65,80.017,642,2301
"JA0041","JA0014","Urumpirai-JA0041-18G/1164-24-ODU-1(RTNRF-1)","Kokuwil-JA0014-18G/1164-24-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.71544,9.71101,80.0429,80.019,434040,0.00405910719263,9.65,80.017,643,2302
"JA0155","JA0042","Urelu_Dialog-JA0155-23G/1628-23-ODU-1(RTNRF-1)","Punnalaikattuwan Dialog-JA0042-23G/1628-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.738056,9.75005,80.052778,80.0613,434040,0.000332367063052,9.65,80.017,644,2303
"JA0155","JA0042","Urelu_Dialog-JA0155-23G/1628-24-ODU-1(RTNRF-1)","Punnalaikattuwan Dialog-JA0042-23G/1628-24-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.738056,9.75005,80.052778,80.0613,434040,0.000332367063052,9.65,80.017,645,2304
"PU0027","PU0105","Puttalam_East-PU0027-13G/759-23-ODU-1(RTNRF-1)","Ismailpuram-PU0105-13G/759-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",8.030278,8.12382,79.860833,79.8593,434670,6.69184543158366E-05,6.822,79.886,646,2305
"PU0027","PU0105","Puttalam_East-PU0027-13G/759-24-ODU-1(RTNRF-1)","Ismailpuram-PU0105-13G/759-24-ODU-1(RTNRF-1)","Puttlam","Puttlam",8.030278,8.12382,79.860833,79.8593,434670,6.69184543158366E-05,6.822,79.886,647,2306
"CM1456","CM0260","Jetwing_City_Hotel_Indoor-CM1456-23G/1737-23-ODU-1(RTNRF-1)","Kala_Traders-CM0260-23G/1737-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.916442,6.928056,79.890267,79.876111,434660,0.000540235646173,6.9,79.867,648,2307
"CM1456","CM0260","Jetwing_City_Hotel_Indoor-CM1456-23G/1737-24-ODU-1(RTNRF-1)","Kala_Traders-CM0260-23G/1737-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.916442,6.928056,79.890267,79.876111,434660,0.000540235646173,6.9,79.867,649,2308
"PO0014","PO0090","Katuwanwila_Etisalat-PO0014-13G/921-23-ODU-1(RTNRF-1)","Sevanapitiya-PO0090-13G/921-23-ODU-1(RTNRF-1)","Polonnaruwa","Polonnaruwa",8.03,7.92588,81.175833,81.1909,434180,0.000977870122873,8.539,81.182,650,2309
"PO0014","PO0090","Katuwanwila_Etisalat-PO0014-13G/921-24-ODU-1(RTNRF-1)","Sevanapitiya-PO0090-13G/921-24-ODU-1(RTNRF-1)","Polonnaruwa","Polonnaruwa",8.03,7.92588,81.175833,81.1909,434180,0.000977870122873,8.539,81.182,651,2310
"TR0057","TR0019","Nilaweli_South-TR0057-15G/613-23-ODU-1(RTNRF-1)","Kanniya-TR0019-15G/613-23-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.6675,8.606389,81.196389,81.18,434180,0.00024589854182,8.539,81.182,652,2311
"JA0114","JA0010","Pandattarippu_Town-JA0114-23G/720-23-ODU-1(RTNRF-1)","Chankanai-JA0010-23G/720-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.77215,9.75513,79.9671,79.9563,434000,0.001019380657948,9.8,80.067,653,2312
"AN0023","AN0078","Galkulama_Dialog-AN0023-18G/1861-23-ODU-1(RTNRF-1)","Sucharithagama_Mobitel-AN0078-18G/1861-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.278889,8.289361,80.500833,80.449833,434210,0.000431022673273,8.301,80.428,654,2313
"AN0009","AN0044","Kekirawa-AN0009-11G/409-23-ODU-1(RTNRF-1)","Mahailluppallamma-AN0044-11G/409-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.04055,8.11647,80.5975,80.4715,434220,4.47650545913327E-05,8.117,80.467,655,2314
"AN0009","AN0044","Kekirawa-AN0009-11G/409-24-ODU-1(RTNRF-1)","Mahailluppallamma-AN0044-11G/409-24-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.04055,8.11647,80.5975,80.4715,434220,4.47650545913327E-05,8.117,80.467,656,2315
"KU0140","KU0012","Mahagirilla-KU0140-15G/904-23-ODU-1(RTNRF-1)","Nikaweratiya-KU0012-15G/904-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.83082,7.75247,80.1401,80.1168,434660,4.62866013790914E-05,6.9,79.867,657,2316
"GM0186","GM0067","Hunumulla-GM0186-18G/1515-23-ODU-1(RTNRF-1)","Dunagaha-GM0067-18G/1515-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.25146,7.23391,79.9973,79.9743,434500,0.000485847885917,7.181,79.866,658,2317
"CM0019","CM0899","Ellie_House-CM0019-26G/1519-23-ODU-1(RTNRF-1)","Rock_House_Lane-CM0899-26G/1519-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.96351,6.96065,79.8636,79.8608,434410,0.00012975244705,7.467,80.367,659,2318
"CM0019","CM0899","Ellie_House-CM0019-26G/1519-24-ODU-1(RTNRF-1)","Rock_House_Lane-CM0899-26G/1519-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.96351,6.96065,79.8636,79.8608,434410,0.00012975244705,7.467,80.367,660,2319
"CM0883","CM0448","Jayasumanarama_Airtel-CM0883-26G/850-23-ODU-1(RTNRF-1)","Jayasumanarama_South-CM0448-26G/850-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.815833,6.808611,79.867778,79.871389,434670,0.000265731619386,6.822,79.886,661,2320
"CM0883","CM0448","Jayasumanarama_Airtel-CM0883-26G/850-24-ODU-1(RTNRF-1)","Jayasumanarama_South-CM0448-26G/850-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.815833,6.808611,79.867778,79.871389,434670,0.000265731619386,6.822,79.886,662,2321
"CM0053","CM0913","Kotikawatta-CM0053-23G/661-23-ODU-1(RTNRF-1)","Wellampitiya_East-CM0913-23G/661-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.935556,6.93541,79.914167,79.9052,434730,0.013302447028136,6.967,80.767,663,2322
"CM1098","CM0162","Iconic_Residancies_IBS_Etisalat-CM1098-23G/1584-23-ODU-1(RTNRF-1)","Rajagiriya-CM0162-23G/1584-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.907222,6.91103,79.890556,79.8902,434500,1.29544276658138E-05,7.181,79.866,664,2323
"PU0062","PU0036","Nagawil-PU0062-15G/850-23-ODU-1(RTNRF-1)","Kalladi-PU0036-15G/850-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.9669,7.987778,79.8319,79.883611,434180,0.000819398928728,8.539,81.182,665,2324
"PU0062","PU0036","Nagawil-PU0062-15G/850-24-ODU-1(RTNRF-1)","Kalladi-PU0036-15G/850-24-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.9669,7.987778,79.8319,79.883611,434180,0.000819398928728,8.539,81.182,666,2325
"GM0020","GM0061","Kandana DAP-GM0020-18G/1909-23-ODU-1(RTNRF-1)","Uswetakeiyawa_South_Relocation-GM0061-18G/1909-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.03152,7.028611,79.9043,79.8625,434730,0.022078061787186,6.967,80.767,667,2326
"CM0131","CM0055","Colombo7-CM0131-26G/1315-23-ODU-1(RTNRF-1)","Macarthy_RT-CM0055-26G/1315-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.907222,6.913889,79.8675,79.869722,434660,2.37882374127393E-05,6.9,79.867,668,2327
"CM0131","CM0055","Colombo7-CM0131-26G/1315-24-ODU-1(RTNRF-1)","Macarthy_RT-CM0055-26G/1315-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.907222,6.913889,79.8675,79.869722,434660,2.37882374127393E-05,6.9,79.867,669,2328
"CM0484","CM0072","Kirimandala_Mw_East-CM0484-26G/669-23-ODU-1(RTNRF-1)","Nawala-CM0072-26G/669-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.893889,6.889722,79.883889,79.888889,434660,0.000119209701819,6.9,79.867,670,2329
"CM0484","CM0072","Kirimandala_Mw_East-CM0484-26G/669-24-ODU-1(RTNRF-1)","Nawala-CM0072-26G/669-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.893889,6.889722,79.883889,79.888889,434660,0.000119209701819,6.9,79.867,671,2330
"AN0177","AN0115","Kahatagollewa-AN0177-11G/424-23-ODU-1(RTNRF-1)","Galkulamakanda-AN0115-11G/424-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.7425,8.893056,80.78,80.799167,434100,0.000366003183953,9.267,80.817,672,2331
"KU0027","KU0096","Ambanpola-KU0027-13G/773-23-ODU-1(RTNRF-1)","Galgamuwa_DTL-KU0096-13G/773-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.917778,8.00465,80.241667,80.2689,434150,3.15588804166084E-05,8.75,80.5,673,2332
"KU0027","KU0096","Ambanpola-KU0027-13G/773-25-ODU-1(RTNRF-1)","Galgamuwa_DTL-KU0096-13G/773-25-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.917778,8.00465,80.241667,80.2689,434150,3.15588804166084E-05,8.75,80.5,674,2333
"GM0100","GM0024","Katana_West-GM0100-18G/743-23-ODU-1(RTNRF-1)","Katana-GM0024-18G/743-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.25159,7.261111,79.9131,79.935556,434410,0.000671028404189,7.467,80.367,675,2334
"GM0100","GM0024","Katana_West-GM0100-18G/743-24-ODU-1(RTNRF-1)","Katana-GM0024-18G/743-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.25159,7.261111,79.9131,79.935556,434410,0.000671028404189,7.467,80.367,676,2335
"CM0542","CM0424","ETHULKOTTE_SOUTH-CM0542-18G/1785-23-ODU-1(RTNRF-1)","MALABE_SOUTH-CM0424-18G/1785-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.893611,6.894167,79.908333,79.96,434660,0.00792169648211,6.9,79.867,677,2336
